timestamp,open,high,low,close,volume
1764078300,2904.58,2913.15,2898.84,2907.69,7065.8791
1764079200,2907.69,2922.35,2904.73,2912.51,3610.4428
1764080100,2912.5,2917.66,2907.38,2913.41,2751.0195
1764081000,2913.4,2913.4,2877.15,2880.51,10133.1405
1764081900,2880.51,2885.64,2857.58,2881.32,18375.1744
1764082800,2881.3,2897.63,2857.32,2877.25,10961.8924
1764083700,2877.24,2885.52,2865.99,2884.61,6219.67
1764084600,2884.62,2910.0,2884.61,2907.66,7270.2782
1764085500,2907.67,2915.44,2889.55,2895.45,4702.1577
1764086400,2895.46,2902.07,2887.38,2893.64,2774.1251
1764087300,2893.64,2929.88,2890.66,2929.87,4965.9316
1764088200,2929.88,2938.0,2917.3,2925.66,5631.7055
1764089100,2925.66,2931.72,2919.06,2929.33,3097.168
1764090000,2929.33,2952.3,2920.37,2948.41,5486.5944
1764090900,2948.42,2949.3,2929.5,2931.41,5565.0688
1764091800,2931.41,2951.36,2928.45,2943.62,5397.7944
1764092700,2943.63,2948.37,2935.99,2936.41,2939.9741
1764093600,2936.41,2950.0,2935.26,2945.94,2370.8792
1764094500,2946.0,2958.53,2945.33,2949.49,3421.5396
1764095400,2949.5,2956.36,2936.26,2938.36,4263.5462
1764096300,2938.37,2943.5,2922.95,2924.21,5827.866
1764097200,2924.2,2928.0,2895.37,2903.71,10484.1144
1764098100,2903.72,2904.45,2872.09,2885.23,8773.7177
1764099000,2885.22,2908.72,2882.51,2908.08,5369.9684
1764099900,2908.07,2923.93,2902.19,2922.95,3351.8422
1764100800,2922.96,2935.05,2916.66,2933.49,3573.999
1764101700,2933.5,2938.09,2926.54,2931.37,6057.2052
1764102600,2931.38,2943.14,2928.66,2934.0,2900.8568
1764103500,2934.0,2940.57,2928.67,2929.1,2670.7559
1764104400,2929.11,2931.03,2923.23,2928.95,6388.0248
1764105300,2928.96,2940.49,2928.96,2937.21,1873.0007
1764106200,2937.21,2945.66,2931.99,2939.79,1746.4532
1764107100,2939.8,2944.37,2930.81,2931.31,1543.3715
1764108000,2931.3,2931.3,2907.42,2911.98,7376.2972
1764108900,2911.98,2936.0,2910.17,2931.43,2654.4073
1764109800,2931.43,2957.04,2927.9,2947.85,7813.0362
1764110700,2947.86,2978.23,2942.48,2970.42,7907.9132
1764111600,2970.42,2980.82,2959.99,2976.86,5729.6524
1764112500,2976.87,2976.93,2962.38,2962.6,3983.5679
1764113400,2962.61,2970.67,2960.26,2967.8,2885.5051
1764114300,2967.8,2969.95,2953.67,2959.36,2743.7743
1764115200,2959.36,2962.99,2954.0,2954.49,1834.3603
1764116100,2954.49,2971.95,2953.86,2961.76,2232.3241
1764117000,2961.75,2962.33,2949.82,2957.31,5290.4958
1764117900,2957.31,2959.84,2951.64,2954.38,5509.1331
1764118800,2954.38,2955.97,2945.6,2952.62,8223.6422
1764119700,2952.63,2963.19,2950.0,2960.08,2686.9837
1764120600,2960.09,2984.0,2957.98,2977.59,5001.0794
1764121500,2977.59,2979.9,2965.51,2970.32,1747.8463
1764122400,2970.32,2973.83,2967.93,2972.1,1683.9165
1764123300,2972.11,2976.5,2962.18,2964.42,3216.2364
1764124200,2964.41,2970.0,2958.74,2965.08,1694.7627
1764125100,2965.09,2965.41,2956.38,2956.8,857.4472
1764126000,2956.8,2958.5,2952.64,2956.36,1710.4303
1764126900,2956.37,2964.83,2955.12,2959.8,887.3415
1764127800,2959.74,2959.74,2933.52,2936.21,4197.548
1764128700,2936.21,2936.25,2922.08,2927.2,14018.0251
1764129600,2927.19,2933.74,2921.11,2923.57,4368.3103
1764130500,2923.58,2938.44,2923.07,2935.07,3363.8063
1764131400,2935.08,2939.69,2932.22,2934.49,5369.898
1764132300,2934.49,2935.95,2930.84,2930.87,1176.1221
1764133200,2930.87,2939.69,2930.27,2937.41,2204.9294
1764134100,2937.42,2953.32,2936.84,2941.31,3226.0769
1764135000,2941.3,2948.26,2941.3,2945.56,1468.5091
1764135900,2945.56,2949.08,2941.19,2944.51,5330.5297
1764136800,2944.51,2954.67,2942.14,2949.97,2447.865
1764137700,2949.97,2951.41,2935.29,2939.46,2602.6574
1764138600,2939.46,2944.38,2932.25,2944.37,2753.6117
1764139500,2944.38,2948.84,2938.51,2946.38,2805.3833
1764140400,2946.38,2948.63,2939.38,2940.97,1610.7938
1764141300,2940.97,2949.6,2940.34,2946.01,1891.3733
1764142200,2946.0,2946.04,2935.32,2937.82,1626.5074
1764143100,2937.81,2945.24,2936.1,2944.52,1624.0009
1764144000,2944.52,2949.27,2930.07,2932.3,3204.284
1764144900,2932.3,2936.73,2923.37,2924.73,3280.6499
1764145800,2924.74,2927.93,2915.0,2920.05,2465.6756
1764146700,2920.06,2921.78,2912.0,2913.04,1944.7382
